0.012,65.52855,1004.27085,27.8,28,19.9,17.7,34.438
0.01,76.3578,1017.8352,24.8,24.9,15.3,15.6,12.285
6.3125,79.515,825.39,21.925,28.9,8.275,3.45,19.355
0.0115,61.205,961.94,25.6,27.5,16.2,17.65,21.02
0.024125,92.375,944.69,25.6,23.8,24.15,25.25,24.825
0.022,62.855,956.27,17.85,16,30.55,21.25,22.62
0.022625,59.205,957.355,15.1,14.6,32.2,24,14.92
5.875,42.745,831.305,18.975,27.125,7.175,3.775,19.32
0.019375,88.29,956.145,18.8,17,20.9,23,16.215
5.6875,40.55,829.985,26.875,27.1,5.35,3.725,20.625
0.027875,34.605,956.855,18.1,15.8,30.2,30.3,20.18
0.0135,43.75,948.625,28,23.5,15.25,17.3,27.95
0.009,82.96235,1016.4726,24.8,26.7,13.2,12.1,17.895
0.015375,23.92,958.05,8.95,7.8,17.15,23.5,14.77
0.019,49.88,967.8,8.2,8.6,29.4,23,8.62
0.014125,63.195,955.77,23.3,21.8,16.85,17.2,23.81
0.0115,92.8047,1013.25405,21.6,25.9,19.45,18.5,19.31725
0.023875,98.25,969.445,12,15.45,37.75,24.1,4.855
0.009,71.9051,1018.82885,18.8,22.4,13.7,13.2,10.46025
8.0625,95.405,829.875,23.875,26.8,4.925,9.525,18.95
0.009,100,1010.32545,23.7,24.7,14.35,13.5,16.17515
0.01,69.75025,1015.74435,26.05,25.25,15.55,15.8,12.31
3.1875,37.69,835.49,14.8,14.025,1.175,2.8,13.885
0.02525,95.335,962.825,15.1,15.8,43.6,22.1,10.965
0.0325,84.565,963.2,14.8,16.5,38.85,36.95,15.095
0.0185,82.48,975.38,6.5,8.8,22.4,26.1,5.36
0.01,97.6976,1011.40585,25.5,26.2,15.25,15.6,17.44835
3,44.69,837.22,21.4,23.4,1.825,2.975,17.255
0.0285,64.1,963.34,16.75,17.3,31.1,32.65,14.785
0.009,99.868,1013.16125,25,26.7,13.7,12.7,15.90955
0.02525,87.785,950.115,25.9,23.9,24.2,27,24.64
0.009,100,1013.7563,23.8,26.4,13.7,12.7,14.0399
1.75,39.44,847.89,-4.325,-2.975,0.55,1.4,-13.14
0.012,58.42665,1013.5598,26.05,27.35,18.6,18.9,26.11015
6.75,9.09,832.035,33.675,23.9,6.575,4,27.705
4.6875,42.475,824.145,27.075,28.825,3.425,3.875,22.615
0.01525,91.805,950.395,19.3,17.9,18.95,18.9,19.27
0.013,65.2079,1003.2472,27.35,27.2,20,19.2,33.75315
0.01475,32.355,952.735,15.75,12.4,17.35,20.8,15.555
0.01425,58.05,948.57,12.4,11.05,18.75,20.3,16.625
0.019375,95.71,963.685,6.2,8.3,31.1,22.8,2.405
13.125,62.585,829.84,28.475,25.175,12.3,12.075,27.295
0.0155,55.4,959.865,23.7,23.7,19.2,17.2,22.445
0.013875,68.86,959.35,19.8,21.3,17.05,17.5,15.565
0.02825,67.025,964.375,8,8.1,33.65,34,6.555
0.019375,55.255,969.39,7.15,9.6,24,27,4.9
0.01,49.4362,1008.01145,29.05,26.7,14.35,13.2,28.32555
0.009,59.9271,1014.0265,22.45,23.3,14.25,13.5,22.31425
2.4375,27.035,823.76,2.55,7,0.725,2.225,9.45
0.01525,55.085,946.5,30.9,24.4,17,18.7,32.55
0.02975,68.955,966.02,14.05,16.75,34.75,34.55,8.765
0.018625,76.605,947.265,27.35,24.2,19.15,21.4,24.96
0.013,96.09,945.67,28.6,22.7,15.45,17,24.12
0.012,84.178,1005.6895,26.3,27.2,21.7,19.7,29.56035
0.0145,82.535,949.595,21.7,18.8,17.95,18.2,19.97
3.875,31.5,843.205,15.875,16.425,2.45,3.075,5.045
0.0095,84.68405,1006.06775,29.95,29.2,13.15,11.55,25.51625
0.016375,26.3,965.105,8,8.1,18.95,24.55,11.345
0.0275,77.42,963.405,17.9,18,28.8,31.8,16.34
0.013,86.85,942.575,25,22.1,15.55,17,23.37
0.013875,84.82,948.565,30.25,26.4,15.55,17.8,25.735
0.02325,94.06,950.17,18,15.8,39.65,17.8,17.56
0.013,88.77165,1004.32375,27.9,27.8,22.05,18.4,28.7376
3.8125,15.9,834.045,20.975,15.225,2.7,3.125,15.895
0.011,62.1339,1005.9225,28.45,28.6,16.7,17.85,34.1824
4.375,45.6,826.185,38.975,28.3,3.675,3.125,28.28
7.3125,20.305,825.59,38.25,24.35,6.825,3.575,30.455
0.009,91.71375,1019.60385,17.9,22.4,14.05,13.5,13.0167
1.6875,37.765,836.555,-6.15,-3.425,0.4,1.2,-11.39
0.018875,62.815,968.3,3.65,8.6,20.35,26.7,1.315
0.012,70.8779,1007.75455,27.2,28.3,17.3,18.8,30.7231
3.125,59.51,829.76,12.375,11.125,0.675,2.825,6.475
2.5625,41.085,826.41,7.9,8.3,0.85,2.5,1.525
0.009,100,1010.01545,23.8,24.4,14.2,13.1,21.6907
0.025,99.39,967.065,14.9,16.7,37.55,25.5,11.74
8.125,16.805,828.36,36.45,24.975,8.5,3.25,28.245
0.015375,67.535,962.125,24.2,23.7,17.8,17.5,24.505
0.011,65.8065,1004.3552,29.8,27.8,18.5,11.7,35.6403
0.019375,50.735,964.715,8.95,9.5,23.95,26.8,3.48
0.013375,65.575,945.42,25.15,21.9,15.85,17,30.155
0.024875,40.62,967.8,9.85,13.45,25.5,30.6,4.815
0.021625,92.675,961.565,15.2,16.5,27.7,24.6,12.47
0.0135,98.148,1005.0593,27.5,28.6,23.9,18.35,26.32005
0.008,100,999.67935,27.9,28.3,12.75,9.3,26.29235
0.01925,61.88,968.09,7.3,8.8,29.15,22.9,5.67
0.012,97.17625,1013.8984,21.2,25.4,20.55,18.7,18.35115
0.013625,50.71,956.745,23.5,21.9,16,17.3,24.44
0.013,56.80625,1001.22045,28,27.2,20,19.75,33.18235
0.009,50.835,947.34,30.55,28.45,13.05,11,28.41
0.021625,41.9,962.62,21.8,18,22.15,27.3,23.45
0.027125,66.94,964.85,9.65,14.1,29,32.35,4.935
0.027875,58.67,964.31,6.25,6.9,34.1,34.6,7.03
0.02375,81.715,971.48,11.15,13,23.6,30,4.63
0.009,100,1010.129,26.2,27.65,16.4,11.2,23.9373
0.013,67.35025,1012.473,31.55,26.4,21.6,19.45,27.97035
0.019625,51.225,971.52,5.95,9.1,20.4,27,3.685
0.0235,98.835,966.935,11.3,15.2,36.5,24.1,4.94
0.013,99.51785,995.504,26.9,27.8,23.6,19.9,26.7314
0.027125,68.96,966.62,12.65,13.8,27.6,31.55,12.14
0.011,88.88685,1007.1954,29.05,28,18.85,12.1,27.98875
5.625,26.355,825.38,28.425,25.9,5.05,3.675,30.71
2.9375,20.33,821.48,32.575,26.325,0.775,3.225,27.255
0.011,46.255,1001.2449,31.25,29.2,15.8,16.5,38.4795
0.009,87.23855,1017.98815,24.55,26.7,12.9,11.9,18.6678
0.01925,49.705,966.245,7.55,8.8,29.65,22.9,5.91
0.03425,97.51,948.865,9.6,10.4,39.45,37.65,7.28
2.3125,73.06,837.21,0.575,0.025,2.525,1.85,-3.125
0.0095,80.94365,1017.1642,24.9,26.4,14.3,13.7,24.3887
2.875,43.26,827.77,15.65,12.25,0.8,2.875,12.95
0.009,99.6251,1018.87225,23.7,26.4,13.3,12.1,13.8054
5.25,41.715,828.415,26.75,27.6,4.4,3.85,21.325
0.01875,61.465,951.105,20.5,16.7,23.75,20.3,24.015
3.0625,35.695,838.865,14.675,12.175,1.175,2.875,6.815
6.625,15.96,826.38,34.775,25.6,6.025,4,29.79
0.015875,45.99,948.035,23.15,18.4,18.6,18.7,26.745
0.012,83.72915,1005.245,28.9,28.6,18,18.9,28.3165
0.014,90.185,950.4,24.9,20.7,17.45,17.7,20.575
0.01375,64.01,962.61,18.85,21.5,17.15,17.4,17.145
0.02025,83.3,948.195,26.55,23.9,20.75,22.9,24.175
0.0075,100,1002.96605,27.8,28.9,11.45,8.3,25.488
0.026625,85.655,968.28,11.1,14.3,33.65,31.1,4.35
5.3125,78.86,830.085,20.7,26.675,4.3,3.9,16.58
7.4375,63.01,826.4,23.6,27.7,7.675,3.35,22.93
0.020625,93.07,961.52,9.25,11.1,29.5,31.5,4.97
0.009,55.31645,1009.1231,27.5,25.6,13.25,11.6,28.9987
3.125,65.74,838.12,10.3,14.45,1.15,2.8,4.195
2.1875,72.795,835.31,-1.05,-0.75,0.65,1.65,-2.63
0.024625,86.74,964.33,7.25,11.7,33.45,30.3,0.275
13.125,75.44,830.145,23.6,26.2,12.85,12.2,22.465
6.0625,62.18,830.895,21,24.65,5.25,5.1,20.835
2.875,14.505,837.9,26.15,23.225,1.4,2.775,28.34
2.75,30.865,838.335,25.275,24.975,1.275,2.8,15.95
0.02875,59.94,969.45,6.8,6.55,35.5,34.8,2.935
5.125,47.885,827.56,15.8,20.3,3.55,5.225,13.735
0.019,57.19,955.73,13.5,12.1,24.45,26.5,13.68
0.012,100,1010.59475,26.8,28,23.25,20.15,24.2493
2.5625,40.31,836.615,3.6,7.9,0.65,2.425,2.05
0.03425,95.65,948.66,10.1,10.4,39.85,37.65,7.16
0.0125,86.8225,1004.03395,29.5,28,23,18.75,30.16895
0.023875,49.215,959.995,20.3,17.9,24.35,28.8,16.1
2.6875,24.98,833.125,9.625,7.625,0.825,2.15,10.535
0.009,79.67,947.97,27.35,28.6,13.2,11.1,16.235
3.4375,27.845,834.6,18.1,14.4,1.5,2.8,17.23
3.1875,40.67,837.17,19.45,22.75,1.65,2.75,17.79
6.375,72.645,830.24,16,21.55,6.95,3.55,14.355
3,37.15,830.035,8.375,10.075,0.7,2.85,3.345
0.021,72.49,966.53,17.3,18.2,21.3,27,14.6
0.023125,88.85,956.78,17.4,15.8,33.8,22.1,14.975
0.009,79.37,948.615,26.9,27.8,13.55,11.9,13.34
7.375,28.925,830.86,23.9,25.375,8.45,3.6,21.315
0.009,94.22,1012.8706,26.2,26.7,13.3,11.7,21.64905
0.009,73.8329,1019.887,19.9,23.9,14.3,13.6,12.924
1.75,82.495,845.605,-8.625,-1.6,0.4,1.75,-16.295
0.025125,95.82,966.48,15.5,16.8,36,25.2,11.55
0.01425,66.89,950.045,23.15,20.5,17.55,17.8,21.65
0.0095,70.55,949.71,25.15,23.3,14.85,14.4,22.04
7.375,28.935,829.11,26.475,27.15,8.25,3.75,22.87
0.028625,34.61,966.08,14.5,14.1,29.75,32.7,10.715
1.75,73.365,850.715,-9.1,-0.975,0.35,1.85,-17.93
7.25,66.455,826.665,23.475,27.2,7.65,3.225,21.64
0.019375,79.47,967.255,5.3,8.35,20.6,26.1,2.635
0.014375,85.855,945.22,23.9,19.9,17.25,17.8,24.025
0.01425,86.345,950.25,23.7,20.6,17.85,17.5,23.425
3.4375,57.66,836.14,12,15.4,1.15,2.875,5.63
0.014,40.095,961.46,20.4,21.9,17.1,17.5,17.575
0.012,92.79785,1005.071,28.6,28.3,20.7,17.65,27.6946
0.014375,41.76,948.355,27.65,20.1,17.95,17.7,31.945
0.01,100,1010.7475,27.5,28,19.85,13.8,25.2026
2.75,34.115,830.025,10.775,8.3,0.775,2.35,5.12
0.016125,64.265,955.625,18.1,15,17.25,19.4,15.21
2.625,45.71,831.6,7.6,8.975,0.7,2.5,-0.55
0.022375,34.47,969.12,8.25,10.3,28.5,28.05,8.21
0.014125,33.735,946.425,27.05,21.3,17,17.75,28.11
1.9375,32.6,843.14,-4.55,-1.25,0.4,1.5,-7.785
0.009,76.43665,1006.8652,26.7,24.3,14.4,13.2,27.4654
0.01375,59.34,957.985,22.5,21.5,17.05,17.7,21.16
2.625,59.2,838.975,5.15,10.025,0.675,2.35,-1.365
0.0195,68.58,948.81,27.2,24.05,19.2,21.3,25.94
1.9375,38.015,834.52,-4.55,-0.9,0.575,1.65,-9.375
0.022125,36.875,959.34,14.7,10.7,21.25,27.6,17.215
0.016125,99.425,966.225,6.35,8.15,23.5,22.7,3.245
1.875,79.995,849.36,-6.125,-0.5,0.4,1.875,-12.485
2.875,16.79,833.77,30.85,22.75,1.825,2.575,28.08
0.0205,92.36,964.44,9.05,11,29.65,31.4,7.07
0.02025,85.76,968.565,12.75,15.8,25.45,24.2,7.135
0.011,99.46485,1009.5691,27.2,27.5,20.15,12.65,25.5988
3.5625,33.635,841.73,14.65,16.15,2.2,3.2,12.5
0.018375,69.65,969.43,6.7,8.9,22.75,26,3.445
0.028125,52.755,954.9,16.25,14.7,34.2,32.1,20.355
0.009,75.995,950.94,29.35,28.3,13.15,11.1,22.445
0.0155,55.665,944.135,20.6,17.95,19,18.9,28.565
0.0115,49.9144,1000.43515,31.4,29.2,15.7,17,35.6076
0.0125,76.43975,1014.3642,25.9,26.4,19.4,18.8,27.58845
0.0215,49.35,972.075,8.2,9.9,27.6,28,6.485
6.8125,86.13,834.46,19.65,24.9,8.075,3.5,16.355
0.012,100,1010.9036,26.4,28.15,23.95,21,23.16375
0.022125,90,960.385,12.1,14.9,31.9,24.2,7.35
0.014125,50.46,948.24,24.55,20.3,17.75,17.9,24.975
0.009,95.7354,1012.74725,22.9,23.5,14.4,13.75,22.80575
